Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-04-28 16:31:07,MS-Seq,8192,,220238,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:07,MS-Par,8192,,160900,1.3687880671224364,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:07,MS-PMerge,8192,,170522,1.2915518232251557,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:07,MS-CacheAware,8192,,482050,0.4568779172285033,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:29,MS-Seq,4096,,110196,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:29,MS-Par,4096,,120488,0.9145807051324614,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:29,MS-PMerge,4096,,100100,1.1008591408591408,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:29,MS-CacheAware,4096,,100416,1.0973948374760993,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:40,MS-Seq,10240,,310848,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:40,MS-Par,10240,,140548,2.2116856874519737,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:40,MS-PMerge,10240,,147724,2.1042484633505727,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:40,MS-CacheAware,10240,,471646,0.6590705741170284,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:46,MS-Seq,12288,,390634,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:46,MS-Par,12288,,230744,1.6929324272787158,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:46,MS-PMerge,12288,,220346,1.772820927087399,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:47,MS-CacheAware,12288,,641788,0.6086651666905583,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:54,MS-Seq,13312,,420528,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:54,MS-Par,13312,,231194,1.8189399378876614,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:54,MS-PMerge,13312,,200682,2.0954943642180166,16,49152,1310720,20971520,64,,50
2025-04-28 16:31:54,MS-CacheAware,13312,,714250,0.5887686384319216,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:01,MS-Seq,18432,,642154,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:01,MS-Par,18432,,260880,2.461491873658387,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:01,MS-PMerge,18432,,260162,2.4682851454093986,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:01,MS-CacheAware,18432,,951122,0.6751541863188949,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:09,MS-Seq,22528,,823140,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:09,MS-Par,22528,,346760,2.3738032068289305,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:09,MS-PMerge,22528,,322166,2.5550182204205285,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:09,MS-CacheAware,22528,,1292232,0.6369908808944524,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:18,MS-Seq,26624,,940596,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:18,MS-Par,26624,,448412,2.097615585666753,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:18,MS-PMerge,26624,,361546,2.601594264630227,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:19,MS-CacheAware,26624,,1354162,0.6945963629166968,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:31,MS-Seq,30720,,1159412,1,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:31,MS-Par,30720,,510622,2.2705876362553905,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:31,MS-PMerge,30720,,432206,2.682544897571991,16,49152,1310720,20971520,64,,50
2025-04-28 16:32:31,MS-CacheAware,30720,,1829988,0.6335626244543681,16,49152,1310720,20971520,64,,50
