Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MinSpeedup,MaxSpeedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-04-22 20:02:15,FunnelSort,1048576,,17725947,0.9111098549487934,1.0046208633988554,0.8574795854438109,32,32768,1048576,33554432,64,64MB,100
2025-04-22 20:02:52,FunnelSort,1048576,,17531668,0.9308243802015872,1.0189571222518468,0.8580767693763802,32,32768,1048576,33554432,64,32KB,100
2025-04-22 20:02:54,FunnelSort,1048576,,17743314,0.9197213102355062,0.9879228012398296,0.8545315731872712,32,32768,1048576,33554432,64,64KB,100
2025-04-22 20:02:56,FunnelSort,1048576,,17675978,0.9232249553603201,0.9878689774990466,0.8387723906104638,32,32768,1048576,33554432,64,128KB,100
2025-04-22 20:02:57,FunnelSort,1048576,,17651717,0.9244938608521766,1.0190143870516535,0.8152033649379065,32,32768,1048576,33554432,64,256KB,100
2025-04-22 20:02:59,FunnelSort,1048576,,17766048,0.9185444055988141,0.9877673264330247,0.8361379310344828,32,32768,1048576,33554432,64,512KB,100
2025-04-22 20:03:01,FunnelSort,1048576,,17827283,0.9153892940388055,0.9880902903921142,0.8259265220185947,32,32768,1048576,33554432,64,1MB,100
2025-04-22 20:03:03,FunnelSort,1048576,,17721346,0.9208614289230627,0.9884074789676748,0.8501111678353007,32,32768,1048576,33554432,64,2MB,100
2025-04-22 20:03:05,FunnelSort,1048576,,17781270,0.917758067899537,0.9883895194602256,0.8352264014781224,32,32768,1048576,33554432,64,4MB,100
2025-04-22 20:03:06,FunnelSort,1048576,,17676298,0.9232082419067612,0.9886589806192863,0.8540977463284938,32,32768,1048576,33554432,64,8MB,100
2025-04-22 20:03:08,FunnelSort,1048576,,17755177,0.9191068047364439,0.9876298318132577,0.8346881217744452,32,32768,1048576,33554432,64,16MB,100
2025-04-22 20:03:10,FunnelSort,1048576,,17769064,0.9183884981223547,0.9961241332161344,0.8132857555792559,32,32768,1048576,33554432,64,32MB,100
2025-04-22 20:03:12,FunnelSort,1048576,,17685848,0.9227097281396968,0.9877912424488214,0.8350896297623007,32,32768,1048576,33554432,64,64MB,100
2025-04-22 20:04:19,FunnelSort,1048576,,17177300,0.9735930559517503,0.9735930559517503,0.9735930559517503,32,32768,1048576,33554432,64,32KB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18542700,0.9019020962427262,0.9019020962427262,0.9019020962427262,32,32768,1048576,33554432,64,64KB,1
2025-04-22 20:04:19,FunnelSort,1048576,,17548900,0.9529771096763899,0.9529771096763899,0.9529771096763899,32,32768,1048576,33554432,64,128KB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18040200,0.9270240906420106,0.9270240906420106,0.9270240906420106,32,32768,1048576,33554432,64,256KB,1
2025-04-22 20:04:19,FunnelSort,1048576,,17530600,0.9539719119710678,0.9539719119710678,0.9539719119710678,32,32768,1048576,33554432,64,512KB,1
2025-04-22 20:04:19,FunnelSort,1048576,,17861100,0.9363197115519201,0.9363197115519201,0.9363197115519201,32,32768,1048576,33554432,64,1MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18138800,0.9219849163119942,0.9219849163119942,0.9219849163119942,32,32768,1048576,33554432,64,2MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18872300,0.8861506016754714,0.8861506016754714,0.8861506016754714,32,32768,1048576,33554432,64,4MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,17983100,0.9299675806729651,0.9299675806729651,0.9299675806729651,32,32768,1048576,33554432,64,8MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18035200,0.9272810947480482,0.9272810947480482,0.9272810947480482,32,32768,1048576,33554432,64,16MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18128600,0.9225036682369295,0.9225036682369295,0.9225036682369295,32,32768,1048576,33554432,64,32MB,1
2025-04-22 20:04:19,FunnelSort,1048576,,18024900,0.9278109725990158,0.9278109725990158,0.9278109725990158,32,32768,1048576,33554432,64,64MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,18216400,0.9688028370040184,0.9688028370040184,0.9688028370040184,32,32768,1048576,33554432,64,32KB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19539400,0.9032058302711444,0.9032058302711444,0.9032058302711444,32,32768,1048576,33554432,64,64KB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19055400,0.9261469189835952,0.9261469189835952,0.9261469189835952,32,32768,1048576,33554432,64,128KB,1
2025-04-22 21:11:39,FunnelSort,1048576,,18551800,0.9512877456634936,0.9512877456634936,0.9512877456634936,32,32768,1048576,33554432,64,256KB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19585300,0.9010890821177108,0.9010890821177108,0.9010890821177108,32,32768,1048576,33554432,64,512KB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19034300,0.927173576123104,0.927173576123104,0.927173576123104,32,32768,1048576,33554432,64,1MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19079400,0.924981917670367,0.924981917670367,0.924981917670367,32,32768,1048576,33554432,64,2MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,18025800,0.9790466997303865,0.9790466997303865,0.9790466997303865,32,32768,1048576,33554432,64,4MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,18034500,0.9785743990684521,0.9785743990684521,0.9785743990684521,32,32768,1048576,33554432,64,8MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,18844400,0.9365169493324277,0.9365169493324277,0.9365169493324277,32,32768,1048576,33554432,64,16MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,19130600,0.9225063510815134,0.9225063510815134,0.9225063510815134,32,32768,1048576,33554432,64,32MB,1
2025-04-22 21:11:39,FunnelSort,1048576,,17560200,1.0050056377490006,1.0050056377490006,1.0050056377490006,32,32768,1048576,33554432,64,64MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18283800,0.9039641649985233,0.9039641649985233,0.9039641649985233,32,32768,1048576,33554432,64,32KB,1
2025-04-22 21:11:45,FunnelSort,1048576,,17041700,0.9698504257204387,0.9698504257204387,0.9698504257204387,32,32768,1048576,33554432,64,64KB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18538400,0.8915494325292366,0.8915494325292366,0.8915494325292366,32,32768,1048576,33554432,64,128KB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18096500,0.9133202552979858,0.9133202552979858,0.9133202552979858,32,32768,1048576,33554432,64,256KB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18028500,0.9167651218903403,0.9167651218903403,0.9167651218903403,32,32768,1048576,33554432,64,512KB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18066700,0.9148267254119458,0.9148267254119458,0.9148267254119458,32,32768,1048576,33554432,64,1MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,19616000,0.8425723898858075,0.8425723898858075,0.8425723898858075,32,32768,1048576,33554432,64,2MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18619900,0.8876470872561077,0.8876470872561077,0.8876470872561077,32,32768,1048576,33554432,64,4MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18060700,0.9151306427768581,0.9151306427768581,0.9151306427768581,32,32768,1048576,33554432,64,8MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,18552100,0.8908910581551415,0.8908910581551415,0.8908910581551415,32,32768,1048576,33554432,64,16MB,1
2025-04-22 21:11:45,FunnelSort,1048576,,17534800,0.9425770467869607,0.9425770467869607,0.9425770467869607,32,32768,1048576,33554432,64,32MB,1
2025-04-22 21:11:46,FunnelSort,1048576,,18563100,0.8903631397773001,0.8903631397773001,0.8903631397773001,32,32768,1048576,33554432,64,64MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18188400,0.967264850124255,0.967264850124255,0.967264850124255,32,32768,1048576,33554432,64,32KB,1
2025-04-22 21:12:44,FunnelSort,1048576,,19010200,0.9254505476007617,0.9254505476007617,0.9254505476007617,32,32768,1048576,33554432,64,64KB,1
2025-04-22 21:12:44,FunnelSort,1048576,,19021600,0.9248959078100686,0.9248959078100686,0.9248959078100686,32,32768,1048576,33554432,64,128KB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18508800,0.9505208333333334,0.9505208333333334,0.9505208333333334,32,32768,1048576,33554432,64,256KB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18022700,0.976157845383877,0.976157845383877,0.976157845383877,32,32768,1048576,33554432,64,512KB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18023600,0.9761091014003862,0.9761091014003862,0.9761091014003862,32,32768,1048576,33554432,64,1MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,19039400,0.9240312194712018,0.9240312194712018,0.9240312194712018,32,32768,1048576,33554432,64,2MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,17425100,1.009635525764558,1.009635525764558,1.009635525764558,32,32768,1048576,33554432,64,4MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18994800,0.9262008549708342,0.9262008549708342,0.9262008549708342,32,32768,1048576,33554432,64,8MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18058200,0.9742388499407472,0.9742388499407472,0.9742388499407472,32,32768,1048576,33554432,64,16MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18104300,0.9717580906193556,0.9717580906193556,0.9717580906193556,32,32768,1048576,33554432,64,32MB,1
2025-04-22 21:12:44,FunnelSort,1048576,,18028200,0.9758600414905537,0.9758600414905537,0.9758600414905537,32,32768,1048576,33554432,64,64MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,34901100,1.4913570059396408,1.4913570059396408,1.4913570059396408,32,32768,1048576,33554432,64,32KB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35110400,1.4824667335034634,1.4824667335034634,1.4824667335034634,32,32768,1048576,33554432,64,64KB,1
2025-04-22 21:21:53,FunnelSort,1048576,,36142300,1.4401407768736356,1.4401407768736356,1.4401407768736356,32,32768,1048576,33554432,64,128KB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35586800,1.4626209718210124,1.4626209718210124,1.4626209718210124,32,32768,1048576,33554432,64,256KB,1
2025-04-22 21:21:53,FunnelSort,1048576,,37073400,1.4039715807020667,1.4039715807020667,1.4039715807020667,32,32768,1048576,33554432,64,512KB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35271600,1.4756914911713674,1.4756914911713674,1.4756914911713674,32,32768,1048576,33554432,64,1MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,36195800,1.4380121450555037,1.4380121450555037,1.4380121450555037,32,32768,1048576,33554432,64,2MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,36200600,1.4378214725722778,1.4378214725722778,1.4378214725722778,32,32768,1048576,33554432,64,4MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35393000,1.470629785550815,1.470629785550815,1.470629785550815,32,32768,1048576,33554432,64,8MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,37063800,1.4043352273647063,1.4043352273647063,1.4043352273647063,32,32768,1048576,33554432,64,16MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35560200,1.4637150522213036,1.4637150522213036,1.4637150522213036,32,32768,1048576,33554432,64,32MB,1
2025-04-22 21:21:53,FunnelSort,1048576,,35528100,1.4650375336705312,1.4650375336705312,1.4650375336705312,32,32768,1048576,33554432,64,64MB,1
2025-04-22 21:26:55,FunnelSort,1048576,,36264400,1.4365355555310442,1.4365355555310442,1.4365355555310442,32,32768,1048576,33554432,64,,1
2025-04-22 21:26:55,FunnelSort,1048576,,68045500,1.5221491502009685,3.0906958701360705,2.999273169531035,32,32768,1048576,33554432,64,,2
2025-04-22 21:26:55,FunnelSort,1048576,,141162800,1.424729461302836,5.8132701284812045,5.660518827698205,32,32768,1048576,33554432,64,,4
2025-04-22 21:26:56,FunnelSort,1048576,,278603900,1.4434471304960197,11.97131528184611,11.316629240042548,32,32768,1048576,33554432,64,,8
2025-04-22 21:28:16,FunnelSort,1048576,,1035800,1.4981656690480787,1.4981656690480787,1.4981656690480787,32,32768,1048576,33554432,64,,1024
2025-04-22 21:28:16,FunnelSort,1048576,,1042100,0.9865655887150945,0.9865655887150945,0.9865655887150945,32,32768,1048576,33554432,64,,8192
2025-04-22 21:28:16,FunnelSort,1048576,,34516500,1.4612866310315356,1.4612866310315356,1.4612866310315356,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:28:17,FunnelSort,1048576,,36073600,1.4306334826576776,1.4306334826576776,1.4306334826576776,32,32768,1048576,33554432,64,,67108864
2025-04-22 21:29:04,FunnelSort,1048576,,1032300,2.02324905550712,2.02324905550712,2.02324905550712,32,32768,1048576,33554432,64,,1024
2025-04-22 21:29:04,FunnelSort,1048576,,1038800,1.6074316519060454,1.6074316519060454,1.6074316519060454,32,32768,1048576,33554432,64,,4096
2025-04-22 21:29:04,FunnelSort,1048576,,1062000,1.478436911487759,1.478436911487759,1.478436911487759,32,32768,1048576,33554432,64,,16384
2025-04-22 21:29:04,FunnelSort,1048576,,3622000,1.14527885146328,1.14527885146328,1.14527885146328,32,32768,1048576,33554432,64,,65536
2025-04-22 21:29:04,FunnelSort,1048576,,9854300,1.3275524390367657,1.3275524390367657,1.3275524390367657,32,32768,1048576,33554432,64,,262144
2025-04-22 21:29:04,FunnelSort,1048576,,34544200,1.4668395852270424,1.4668395852270424,1.4668395852270424,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:30:01,FunnelSort,1048576,,1048600,0.9883654396337974,0.9883654396337974,0.9883654396337974,32,32768,1048576,33554432,64,,1024
2025-04-22 21:30:01,FunnelSort,1048576,,1030700,1.0283302609876783,1.0283302609876783,1.0283302609876783,32,32768,1048576,33554432,64,,4096
2025-04-22 21:30:01,FunnelSort,1048576,,1556900,1.008992228145674,1.008992228145674,1.008992228145674,32,32768,1048576,33554432,64,,16384
2025-04-22 21:30:01,FunnelSort,1048576,,3164400,1.1464732650739478,1.1464732650739478,1.1464732650739478,32,32768,1048576,33554432,64,,65536
2025-04-22 21:30:01,FunnelSort,1048576,,10045800,1.2700432021342252,1.2700432021342252,1.2700432021342252,32,32768,1048576,33554432,64,,262144
2025-04-22 21:30:01,FunnelSort,1048576,,35533300,1.394041645442444,1.394041645442444,1.394041645442444,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:30:01,FunnelSort,1048576,,36032700,1.388630327452564,1.388630327452564,1.388630327452564,32,32768,1048576,33554432,64,,33554432
2025-04-22 21:30:05,FunnelSort,1048576,,36525300,1.424626217991365,1.424626217991365,1.424626217991365,32,32768,1048576,33554432,64,,1073741824
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1024
