Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-05-01 15:14:25,MM-Simple,512,512,375975042,1,12,32768,262144,12582912,64,,1
2025-05-01 15:14:26,MM-DivideConquer,512,512,324978518,1.156922753891074,12,32768,262144,12582912,64,,1
2025-05-01 15:14:26,MM-DivideConquer-Par8,512,512,68307673,5.5041406841658915,12,32768,262144,12582912,64,,1
2025-05-01 15:14:26,MM-DivideConquer-Par4,512,512,67241222,5.59143678263313,12,32768,262144,12582912,64,,1
2025-05-01 15:14:26,MM-CacheAware,512,512,263928347,1.4245345233795594,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:14:26,MM-CacheAware,512,512,322070463,1.167368899643554,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:14:31,MM-Simple,1024,1024,4629027686,1,12,32768,262144,12582912,64,,1
2025-05-01 15:14:34,MM-DivideConquer,1024,1024,3059259767,1.513120178918105,12,32768,262144,12582912,64,,1
2025-05-01 15:14:35,MM-DivideConquer-Par8,1024,1024,564200328,8.20458169956966,12,32768,262144,12582912,64,,1
2025-05-01 15:14:35,MM-DivideConquer-Par4,1024,1024,492837992,9.39259505383262,12,32768,262144,12582912,64,,1
2025-05-01 15:14:37,MM-CacheAware,1024,1024,2113728927,2.1899817080943986,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:14:39,MM-CacheAware,1024,1024,2138984664,2.1641238312309845,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:16:08,MM-Simple,2048,2048,88411931057,1,12,32768,262144,12582912,64,,1
2025-05-01 15:16:32,MM-DivideConquer,2048,2048,24180267998,3.6563668799829983,12,32768,262144,12582912,64,,1
2025-05-01 15:16:36,MM-DivideConquer-Par8,2048,2048,4164418805,21.23031692942324,12,32768,262144,12582912,64,,1
2025-05-01 15:16:40,MM-DivideConquer-Par4,2048,2048,3976536769,22.233399612002934,12,32768,262144,12582912,64,,1
2025-05-01 15:16:58,MM-CacheAware,2048,2048,17394704651,5.082692280832564,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:17:14,MM-CacheAware,2048,2048,16771549759,5.2715421250535375,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:34:24,MM-Simple,4096,4096,1029091816334,1,12,32768,262144,12582912,64,,1
2025-05-01 15:37:26,MM-DivideConquer,4096,4096,182379375842,5.64258876083406,12,32768,262144,12582912,64,,1
2025-05-01 15:38:06,MM-DivideConquer-Par8,4096,4096,39433598881,26.096827211726794,12,32768,262144,12582912,64,,1
2025-05-01 15:38:43,MM-DivideConquer-Par4,4096,4096,37124532987,27.71999358737684,12,32768,262144,12582912,64,,1
2025-05-01 15:41:03,MM-CacheAware,4096,4096,140603762488,7.3190915955881986,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:43:29,MM-CacheAware,4096,4096,145580863799,7.068867359894514,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:45:33,MM-Simple,512,512,379661425,1,12,32768,262144,12582912,64,,1
2025-05-01 15:45:34,MM-DivideConquer,512,512,295008462,1.2869509654946778,12,32768,262144,12582912,64,,1
2025-05-01 15:45:34,MM-DivideConquer-Par8,512,512,64982630,5.842506297452104,12,32768,262144,12582912,64,,1
2025-05-01 15:45:34,MM-DivideConquer-Par4,512,512,59642244,6.365646218810949,12,32768,262144,12582912,64,,1
2025-05-01 15:45:34,MM-CacheAware,512,512,268553858,1.4137254546534945,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:45:34,MM-CacheAware,512,512,295481518,1.284890600162681,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:45:38,MM-Simple,1024,1024,3620659915,1,12,32768,262144,12582912,64,,1
2025-05-01 15:45:41,MM-DivideConquer,1024,1024,2693136872,1.3444024893956448,12,32768,262144,12582912,64,,1
2025-05-01 15:45:41,MM-DivideConquer-Par8,1024,1024,495052356,7.313690907876419,12,32768,262144,12582912,64,,1
2025-05-01 15:45:42,MM-DivideConquer-Par4,1024,1024,475486283,7.614646404005728,12,32768,262144,12582912,64,,1
2025-05-01 15:45:44,MM-CacheAware,1024,1024,2052532382,1.7639964888018025,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:45:46,MM-CacheAware,1024,1024,2080818576,1.7400171051721713,12,32768,262144,12582912,64,900KB,1
2025-05-01 15:47:05,MM-Simple,2048,2048,79485480262,1,12,32768,262144,12582912,64,,1
2025-05-01 15:47:27,MM-DivideConquer,2048,2048,21748174144,3.6548116515762255,12,32768,262144,12582912,64,,1
2025-05-01 15:47:31,MM-DivideConquer-Par8,2048,2048,4083242537,19.466264749582766,12,32768,262144,12582912,64,,1
2025-05-01 15:47:36,MM-DivideConquer-Par4,2048,2048,4493971531,17.687134801299656,12,32768,262144,12582912,64,,1
2025-05-01 15:47:53,MM-CacheAware,2048,2048,17710599259,4.488017548113616,12,32768,262144,12582912,64,1MB,1
2025-05-01 15:48:10,MM-CacheAware,2048,2048,16461191663,4.828658938505672,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:06:37,MM-Simple,4096,4096,1106559899337,1,12,32768,262144,12582912,64,,1
2025-05-01 16:09:43,MM-DivideConquer,4096,4096,185996059175,5.949372821366391,12,32768,262144,12582912,64,,1
2025-05-01 16:10:20,MM-DivideConquer-Par8,4096,4096,37339409982,29.635173664244643,12,32768,262144,12582912,64,,1
2025-05-01 16:10:58,MM-DivideConquer-Par4,4096,4096,37480274611,29.523793804121123,12,32768,262144,12582912,64,,1
2025-05-01 16:13:18,MM-CacheAware,4096,4096,140374762865,7.882897728569566,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:15:42,MM-CacheAware,4096,4096,144103712358,7.6789132023743365,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:15:42,MM-Simple,512,512,410898216,1,12,32768,262144,12582912,64,,1
2025-05-01 16:15:43,MM-DivideConquer,512,512,304702710,1.3485216984122,12,32768,262144,12582912,64,,1
2025-05-01 16:15:43,MM-DivideConquer-Par8,512,512,63515263,6.469283076100936,12,32768,262144,12582912,64,,1
2025-05-01 16:15:43,MM-DivideConquer-Par4,512,512,60729707,6.7660167700133975,12,32768,262144,12582912,64,,1
2025-05-01 16:15:43,MM-CacheAware,512,512,274635802,1.4961567756559284,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:15:43,MM-CacheAware,512,512,272559164,1.5075560475376275,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:15:48,MM-Simple,1024,1024,4644324240,1,12,32768,262144,12582912,64,,1
2025-05-01 16:15:51,MM-DivideConquer,1024,1024,3092696636,1.5017070170861724,12,32768,262144,12582912,64,,1
2025-05-01 16:15:52,MM-DivideConquer-Par8,1024,1024,509173499,9.121300007013916,12,32768,262144,12582912,64,,1
2025-05-01 16:15:52,MM-DivideConquer-Par4,1024,1024,499850974,9.291417805659812,12,32768,262144,12582912,64,,1
2025-05-01 16:15:55,MM-CacheAware,1024,1024,2379054600,1.9521721947869544,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:15:57,MM-CacheAware,1024,1024,2371618276,1.9582933252787937,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:17:20,MM-Simple,2048,2048,83188267923,1,12,32768,262144,12582912,64,,1
2025-05-01 16:17:46,MM-DivideConquer,2048,2048,25444540665,3.269395546111345,12,32768,262144,12582912,64,,1
2025-05-01 16:17:50,MM-DivideConquer-Par8,2048,2048,4227736651,19.67678566339349,12,32768,262144,12582912,64,,1
2025-05-01 16:17:54,MM-DivideConquer-Par4,2048,2048,4463552618,18.637232501198667,12,32768,262144,12582912,64,,1
2025-05-01 16:18:12,MM-CacheAware,2048,2048,17305430358,4.807061494691087,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:18:29,MM-CacheAware,2048,2048,16910764241,4.9192494636824735,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:37:02,MM-Simple,4096,4096,1113117329461,1,12,32768,262144,12582912,64,,1
2025-05-01 16:40:11,MM-DivideConquer,4096,4096,188993827133,5.8897020413141306,12,32768,262144,12582912,64,,1
2025-05-01 16:40:49,MM-DivideConquer-Par8,4096,4096,37523278390,29.66471420465348,12,32768,262144,12582912,64,,1
2025-05-01 16:41:27,MM-DivideConquer-Par4,4096,4096,38246959681,29.10341995141551,12,32768,262144,12582912,64,,1
2025-05-01 16:43:55,MM-CacheAware,4096,4096,147757587322,7.533402173353335,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:46:21,MM-CacheAware,4096,4096,146710823521,7.58715207744485,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:46:22,MM-Simple,512,512,569826506,1,12,32768,262144,12582912,64,,1
2025-05-01 16:46:22,MM-DivideConquer,512,512,399576068,1.426077664891582,12,32768,262144,12582912,64,,1
2025-05-01 16:46:22,MM-DivideConquer-Par8,512,512,83611350,6.815181264266156,12,32768,262144,12582912,64,,1
2025-05-01 16:46:23,MM-DivideConquer-Par4,512,512,76117527,7.486140557351528,12,32768,262144,12582912,64,,1
2025-05-01 16:46:23,MM-CacheAware,512,512,347136366,1.641506225827115,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:46:23,MM-CacheAware,512,512,337765352,1.6870484276314996,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:46:28,MM-Simple,1024,1024,4799577981,1,12,32768,262144,12582912,64,,1
2025-05-01 16:46:31,MM-DivideConquer,1024,1024,3104314866,1.5460989584424456,12,32768,262144,12582912,64,,1
2025-05-01 16:46:32,MM-DivideConquer-Par8,1024,1024,548617855,8.748490296583585,12,32768,262144,12582912,64,,1
2025-05-01 16:46:32,MM-DivideConquer-Par4,1024,1024,733024323,6.547638093858994,12,32768,262144,12582912,64,,1
2025-05-01 16:46:35,MM-CacheAware,1024,1024,2257828550,2.1257495308933003,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:46:37,MM-CacheAware,1024,1024,2428762941,1.976140981064154,12,32768,262144,12582912,64,900KB,1
2025-05-01 16:48:02,MM-Simple,2048,2048,85002156656,1,12,32768,262144,12582912,64,,1
2025-05-01 16:48:25,MM-DivideConquer,2048,2048,22501120520,3.7776854970598595,12,32768,262144,12582912,64,,1
2025-05-01 16:48:29,MM-DivideConquer-Par8,2048,2048,4053683364,20.969115992356034,12,32768,262144,12582912,64,,1
2025-05-01 16:48:33,MM-DivideConquer-Par4,2048,2048,4055040690,20.96209709205162,12,32768,262144,12582912,64,,1
2025-05-01 16:48:50,MM-CacheAware,2048,2048,16954899457,5.0134273501047515,12,32768,262144,12582912,64,1MB,1
2025-05-01 16:49:07,MM-CacheAware,2048,2048,16830356820,5.0505261157024,12,32768,262144,12582912,64,900KB,1
2025-05-01 17:07:40,MM-Simple,4096,4096,1113275337177,1,12,32768,262144,12582912,64,,1
2025-05-01 17:10:45,MM-DivideConquer,4096,4096,184879764418,6.0216181077555015,12,32768,262144,12582912,64,,1
