2025-04-22 13:33:41,MM-Simple,512,512,402445260,1,24,32768,524288,16777216,64,,10
2025-04-22 13:33:45,MM-DivideConquer,512,512,281441450,1.4299431018423192,24,32768,524288,16777216,64,,10
2025-04-22 13:33:45,MM-DivideConquer-Par8,512,512,28274290,14.23361152481636,24,32768,524288,16777216,64,,10
2025-04-22 13:33:46,MM-DivideConquer-Par4,512,512,27673800,14.542464713917134,24,32768,524288,16777216,64,,10
2025-04-22 13:33:49,MM-CacheAware,512,512,280540660,1.4345345163157455,24,32768,524288,16777216,64,1MB,10
2025-04-22 13:33:52,MM-CacheAware,512,512,279039370,1.4422526111637939,24,32768,524288,16777216,64,900KB,10
2025-04-22 13:33:52,MS-Seq,512,,50030,1,24,32768,524288,16777216,64,,10
2025-04-22 13:33:52,MS-Par,512,,50050,0.9996003996003996,24,32768,524288,16777216,64,,10
2025-04-22 13:33:52,MS-PMerge,512,,0,+Inf,24,32768,524288,16777216,64,,10
2025-04-22 13:34:53,MM-Simple,1024,1024,3378998640,1,24,32768,524288,16777216,64,,10
2025-04-22 13:35:21,MM-DivideConquer,1024,1024,2259488280,1.4954707532273634,24,32768,524288,16777216,64,,10
2025-04-22 13:35:26,MM-DivideConquer-Par8,1024,1024,203924970,16.569813103319323,24,32768,524288,16777216,64,,10
2025-04-22 13:35:31,MM-DivideConquer-Par4,1024,1024,196518630,17.194291655707147,24,32768,524288,16777216,64,,10
2025-04-22 13:35:58,MM-CacheAware,1024,1024,2276252640,1.4844567692626598,24,32768,524288,16777216,64,1MB,10
2025-04-22 13:36:21,MM-CacheAware,1024,1024,2286261190,1.4779582730002954,24,32768,524288,16777216,64,900KB,10
2025-04-22 13:36:21,MS-Seq,1024,,100120,1,24,32768,524288,16777216,64,,10
2025-04-22 13:36:21,MS-Par,1024,,100090,1.0002997302427814,24,32768,524288,16777216,64,,10
2025-04-22 13:36:21,MS-PMerge,1024,,100050,1.0006996501749126,24,32768,524288,16777216,64,,10
2025-04-22 13:46:17,MM-Simple,2048,2048,38836451660,1,24,32768,524288,16777216,64,,10
2025-04-22 13:51:15,MM-DivideConquer,2048,2048,23214864240,1.6729131498896932,24,32768,524288,16777216,64,,10
2025-04-22 13:52:26,MM-DivideConquer-Par8,2048,2048,2488234410,15.608035763800887,24,32768,524288,16777216,64,,10
2025-04-22 13:53:34,MM-DivideConquer-Par4,2048,2048,2287362060,16.978707629696366,24,32768,524288,16777216,64,,10
2025-04-22 13:58:04,MM-CacheAware,2048,2048,20753002240,1.871365463698808,24,32768,524288,16777216,64,1MB,10
2025-04-22 14:01:35,MM-CacheAware,2048,2048,21058514450,1.8442161127847267,24,32768,524288,16777216,64,900KB,10
2025-04-22 14:01:35,MS-Seq,2048,,200150,1,24,32768,524288,16777216,64,,10
2025-04-22 14:01:35,MS-Par,2048,,200060,1.0004498650404878,24,32768,524288,16777216,64,,10
2025-04-22 14:01:35,MS-PMerge,2048,,200110,1.0001998900604667,24,32768,524288,16777216,64,,10
